"","logFC","logCPM","F","PValue","FDR"
"CEBPZOS",-0.230575065281342,6.14426634267905,7.56814879641177,0.018441907864078,0.102283775556588
"ALKBH7",0.282716097723565,3.93355170363052,7.56433132600331,0.0184650610749346,0.10238440538511
"TRAPPC2L",-0.164048889905828,5.57930244407573,7.56343488633204,0.0184705030672645,0.102386802736304
"GNPAT",-0.160966490628696,6.3159180069934,7.55427394849878,0.0185262259512916,0.102667843273454
"DOCK10",0.177051491085022,5.89333367719166,7.54785930096133,0.018565363475155,0.10282802479455
"SRP9",-0.220424171264322,7.54551938602097,7.54680266351181,0.0185718197678517,0.10282802479455
"PRCP",-0.163164387075047,5.87201934014789,7.5460672987038,0.0185763145931076,0.10282802479455
"PLEKHA1",0.160510582328711,6.07251065591581,7.54547498273481,0.0185799359939291,0.10282802479455
"HDDC3",-0.225969350740889,4.43813227195932,7.54494334987098,0.0185831870974192,0.10282802479455
"MOCOS",-0.226755614876753,5.02715097928523,7.54367798013601,0.0185909279648465,0.10282802479455
"B3GALT6",0.266825902057252,4.48091082789214,7.54249539930936,0.0185981658508809,0.10282802479455
"B4GALT5",0.161004600526554,7.22913601659395,7.54213900643906,0.0186003477825075,0.10282802479455
"RUSF1",-0.193605656252193,5.70499628775444,7.54212862023553,0.018600411374178,0.10282802479455
"FOXO6",1.08106068416939,-0.37422983804519,7.53803580694017,0.0186254906682239,0.10293882592676
"ADAM32",0.842199359353927,1.54153905449031,7.53632187844251,0.0186360049908494,0.102969091647197
"MAGI2",0.424754524154501,2.03597462000528,7.53369298319884,0.0186521460624718,0.103030421952648
"WWC2",0.155585038604634,5.90328770604912,7.52813377070632,0.0186863338568264,0.103173494799409
"ASH1L",0.190089869273304,6.50290443380382,7.52777497814778,0.0186885429101742,0.103173494799409
"UBE2L3",-0.148807468519865,6.56878375340628,7.5270200966612,0.0186931916646546,0.103173494799409
"GAA",-0.141331255370978,6.51764600268133,7.5207572719824,0.0187318130003949,0.103358745707902
"PKD1P4",0.712236131840667,0.410886245070091,7.51598991807407,0.0187612759525823,0.103465895648592
"NUP37",-0.236365275073442,5.59946453960953,7.51532398739442,0.0187653959021787,0.103465895648592
"SUOX",-0.24623657868171,4.02179435242875,7.51476775388971,0.0187688380096575,0.103465895648592
"RTN4IP1",-0.273056682251554,3.75254143305456,7.51398233639186,0.0187736996460042,0.103465895648592
"CEP78",-0.206029593638979,5.69592716245751,7.51352292628446,0.0187765440336935,0.103465895648592
"ITLN1",2.33424334975754,-2.64173067113867,7.51092988392898,0.018792608217777,0.103526503168444
"BABAM1",-0.217858061735519,4.41819890120873,7.49894821359104,0.0188670492656338,0.103908583371335
"NFE2L3",0.261093351101428,5.49668662848054,7.49715618353514,0.0188782132094322,0.103918324156695
"SLC5A4",2.38856078258797,-2.60329986188145,7.49703201185188,0.0188789870630105,0.103918324156695
"NEFH",1.08364686258952,-0.303471059617435,7.49438545093227,0.0188954897678846,0.103981157747987
"UCK2",-0.135200912659795,6.80392615557593,7.49045936988285,0.0189200026733157,0.10407277580076
"UNG",-0.332219489747828,6.3924022324235,7.49008807225974,0.0189223228728654,0.10407277580076
"ZNF235",0.294759889350726,3.52127292257266,7.48577203356206,0.0189493182672009,0.104193211392266
"EIF2B1",-0.150239536257698,5.87712999324865,7.48465007883932,0.0189563432465446,0.104203804000236
"ATP6V1F",-0.143831101502859,6.45563232312162,7.4811569599134,0.0189782348813013,0.104296091557955
"ING3",0.214359411518065,4.10356481991132,7.4758518604477,0.0190115400571041,0.104384097513865
"GSK3A",0.18554283818406,6.85521746159322,7.4757280776929,0.0190123179918968,0.104384097513865
"ITGAL",1.34509832468167,-1.22200230180371,7.4754662784435,0.0190139634410805,0.104384097513865
"ZNF688",0.360064694611551,2.8065900337054,7.47432677817942,0.0190211273579598,0.104384097513865
"NHSL1",0.304640781279496,3.54314236574133,7.47377264076403,0.0190246123248265,0.104384097513865
"THOC2",0.150265748410171,6.81039259850839,7.47372801563431,0.0190248930051446,0.104384097513865
"ROR2",1.57732561804772,-1.22059825713997,7.47290616533488,0.019030063110746,0.104384441722337
"EIF2AK4",0.158918691984744,5.96854497558604,7.4706416928755,0.0190443171567701,0.104433916302173
"NDUFV1-DT",2.73713068189501,-2.99354997591641,7.46985020754811,0.019049302278819,0.104433916302173
"NFE2L1-DT",0.50403848073027,1.91202899841971,7.46490171104107,0.0190805054070967,0.104576929340371
"SNAPC4",0.219219897557215,5.14809442337199,7.4602779511226,0.019109716015132,0.104708947967096
"POLR1A",-0.168641567171719,6.8586921079313,7.4577128241918,0.0191259442200807,0.104769779675693
"ZIK1",2.68103671919786,-2.42514943703527,7.4407438480911,0.0192337131896657,0.105331894472237
"ZNF341-AS1",0.962435670471599,-0.851021104331175,7.43954923178058,0.0192413273944683,0.105345365466955
"C2orf49",0.196165869242464,4.55113842687028,7.43230446248138,0.0192875809916204,0.105570321453331
"EZH2",0.220955952588487,5.71180415189356,7.42898637019704,0.0193088093579658,0.105658218382357
"FOXQ1",0.297178381850747,3.31829199255465,7.42772937644696,0.0193168585868565,0.105673971038055
"UBALD2",0.218128572905188,4.57144123081581,7.42637398941984,0.0193255423697924,0.105690958880381
"ENPP2",3.06844460401821,-2.80706247750801,7.42563070015909,0.0193303065023418,0.105690958880381
"WHAMMP2",0.386101875110263,2.89457098120564,7.42460442833384,0.0193368867230609,0.10569866029578
"LMNTD2-AS1",-0.631663772725305,0.755801825920716,7.4225752588155,0.0193499051646841,0.105741540576421
"PFDN1",-0.181920450429039,5.61738029867491,7.41843598737166,0.0193764937272762,0.105851615867859
"EEIG1",0.225157448104597,7.72571038523136,7.41782743557654,0.019380406428101,0.105851615867859
"ZNF467",0.944905626016925,-0.15752920225303,7.41632846908413,0.0193900480976203,0.105875982639371
"KCTD11",0.191251868089064,5.1150300535291,7.41109738060567,0.0194237404426751,0.106031625845992
"NIPSNAP3B",0.498862864935603,0.998541064081244,7.40936718122107,0.0194348996679266,0.106064213461438
"UBE2V1",0.400618657811382,1.9055450470484,7.40426125011725,0.019467875904216,0.106215816265448
"SPX",-0.373386571020357,2.91588019131124,7.40245462028264,0.0194795598657916,0.106238218199156
"EXO1",-0.365727300671024,4.62110112823945,7.40201905865765,0.0194823780120578,0.106238218199156
"ATP5MG",-0.183110112185809,5.87257353208625,7.39814340450705,0.0195074754909955,0.106346701543069
"UNC5B",0.914982066672479,1.713597609683,7.39320415335827,0.0195395164264286,0.106492969792893
"MAFB",1.36149490313113,0.767659171494657,7.39163223676771,0.0195497266266327,0.106508962288287
"ATIC",-0.143850863190535,7.07722120441112,7.39114797151261,0.0195528733978694,0.106508962288287
"SEPTIN5",-0.258606297711934,3.84037576342309,7.38575887465196,0.0195879327522427,0.106671508017676
"MRPS16",-0.141587689510238,7.46254075159451,7.38412235371634,0.0195985941651607,0.106701136800094
"OSBP",0.166027969269709,7.42236978299286,7.38069037150622,0.0196209749376744,0.106794536824551
"HPCAL1",-0.219124504862627,6.0208885497422,7.37753172417744,0.0196416001907418,0.106878334584233
"ASPM",-0.29073694651367,6.16365168030451,7.37421666475695,0.019663274617545,0.106967795217829
"PARP12",0.544825118687606,5.3958376829999,7.37218227699023,0.0196765899290091,0.107009703228181
"ANGPTL6",2.99684733006633,-2.85134206833033,7.37144014243406,0.0196814499674495,0.107009703228181
"RPL3",-0.119419840888219,10.1000511014477,7.36846082051722,0.0197009751683389,0.107086108014754
"INPP5K",0.159048173681003,5.73324564826008,7.36769746183003,0.0197059816148102,0.107086108014754
"PIGN",-0.294633746532089,4.87824584082571,7.36636785887776,0.0197147053700575,0.107105036776511
"NEIL3",-0.515193010719269,3.74084148388431,7.36249458650113,0.0197401448673541,0.107191871448056
"DGKD",0.165203525667875,6.93759894564971,7.36233735275962,0.0197411783995735,0.107191871448056
"NDUFA1",-0.20615803896512,6.82050330428448,7.35980708973253,0.0197578192654548,0.107253734434891
"ABCA13",0.686497384420796,1.80392892803436,7.35758307768775,0.0197724598283738,0.107304708967685
"BACH2",0.77376474484824,1.07489705088142,7.35445692887,0.0197930610140233,0.107365532776184
"SSTR2",1.59261040297489,-1.14929563793899,7.35343472274054,0.0197998028662399,0.107365532776184
"ESCO2",-0.308674456184745,4.9826746260082,7.35293087283239,0.0198031269634509,0.107365532776184
"SMIM15-AS1",1.52893640838181,-1.80647750751755,7.35269544127295,0.0198046804269602,0.107365532776184
"ZFAT",0.330206981170365,3.59823395066063,7.3506494836386,0.0198181865300787,0.107410261549125
"GATA4",0.40601745951729,1.9921398745058,7.34873763962326,0.0198308172391958,0.107450223418527
"NSL1",-0.177649135193712,5.15735363992442,7.34664787491112,0.0198446343855108,0.107489988608759
"TMEM177",-0.215068739205384,3.86079101827525,7.34603710271046,0.0198486748708022,0.107489988608759
"TARS3",0.20366215485291,4.27218536463901,7.34256840045585,0.0198716402606466,0.107585849972741
"DAB2",0.186853406507137,5.42445090194726,7.33906286343076,0.0198948817572075,0.107683155019546
"BRSK1",0.364221189467044,1.93565613086341,7.33781071256113,0.0199031913053326,0.107699609186759
"PPP1R2",0.170568931250585,5.41142643873446,7.33382835517134,0.0199296466591321,0.107814218745194
"KIZ",0.215649149832216,4.36804972664001,7.33236032048506,0.0199394096055895,0.107838489949468
"BZW1-AS1",1.82690840832548,-1.7004647481039,7.32743339496165,0.0199722171514819,0.10798734765661
"TULP2",1.72768797388756,-1.44087416664651,7.32596945683746,0.0199819776779282,0.108011547151943
"USP31",0.197661782425843,5.74643032540262,7.32117740513628,0.0200139676148498,0.10814860852828
"GTF3C2",-0.15028828568709,6.17527554598121,7.32058643804075,0.0200179169225209,0.10814860852828
"SLC44A2",-0.26856945556911,3.35414664488975,7.31888204996186,0.0200293121981593,0.108151020890123
"MSTN",2.38120045770136,-2.20732831451961,7.31825035884575,0.0200335375542811,0.108151020890123
"ACTC1",2.27279796398987,-2.45908994787215,7.31814559282124,0.0200342384328214,0.108151020890123
"TBX2-AS1",0.367324481905246,1.93754086479308,7.31493906383673,0.0200557040886961,0.108238310051432
"PPIG",0.163686465067192,6.11426906965652,7.31323852140115,0.0200670992717857,0.108271218299038
"KDM3AP1",4.66739427191888,-3.45913237763204,7.84122025860039,0.0200788049737041,0.108305784125776
"PHC3",0.178880370311256,6.1946053745614,7.30952885966274,0.0200919842171345,0.108323046637547
"CANX",-0.134663059474948,11.1208313525441,7.30943632389418,0.0200926054312037,0.108323046637547
"RABGEF1",0.287006409525275,3.28943156993788,7.30555213013412,0.0201187016183437,0.10843214516875
"HSP90AB3P",0.427912714767915,2.50219061055533,7.3048456170858,0.0201234527167564,0.10843214516875
"PXN-AS1",-0.364037759372298,2.21318313499058,7.29289321746819,0.0202040325664944,0.108837643013709
"SRRM1",0.15201232076366,6.51993023091008,7.29059620635706,0.0202195624932459,0.108875603686987
"PRPH",-0.475793290794997,1.24274681083235,7.29027524660836,0.0202217336136512,0.108875603686987
"HSPD1",0.292118827500643,10.5565119286108,7.28820593089665,0.0202357381076498,0.108906716063633
"TSC22D3",0.252884160405597,4.66210394302312,7.28784684509183,0.0202381694691103,0.108906716063633
"CENPW",-0.364937055248775,3.27993852079498,7.2860192973502,0.0202505491575763,0.10894464956108
"KCNJ9",4.31704032319841,-3.60369254250001,7.81011469161882,0.020264898818992,0.108993158437515
"H2AZ2",-0.214717858355095,7.17831132300217,7.28286176124203,0.0202719594118038,0.10900244842369
"ZDHHC9",-0.145198947878122,6.19923135718868,7.28062060376934,0.0202871723924367,0.109027276511011
"REEP2",-0.339967883451085,2.96929045810002,7.28060977334991,0.0202872459424295,0.109027276511011
"PCDH17",3.08704828425465,-3.26660654691293,7.27818912874797,0.0203036926677312,0.109086979690613
"RNF114",0.180538622464188,6.41925919796334,7.26930307117916,0.0203642043635,0.109383340021344
"CPT1A",0.128354712423407,7.44158863871004,7.26765651825687,0.0203754405858293,0.109414938174771
"TRPV3",0.796218179747039,0.714166542749972,7.25999268364084,0.0204278367824168,0.10966748835278
"SUMO4",1.34192020482869,-1.37502401863655,7.25773617542916,0.0204432947526053,0.109702400922108
"SDHAP1",0.300613662909231,3.74195661578694,7.2568957749439,0.0204490553962682,0.109702400922108
"RPSA",-0.123676266727458,10.0102458928862,7.25669343098953,0.0204504426809487,0.109702400922108
"ZFP28",0.308706509982689,4.06171239120754,7.25515456186166,0.0204609969562332,0.109730216686301
"PHLDB3",0.302974871334089,3.88231416810102,7.25371098477183,0.0204709035874902,0.109751854007326
"ECT2",-0.228280711481482,7.51797808669497,7.25300193657153,0.0204757715691327,0.109751854007326
"TGFBR1",0.152009851531497,6.48354040195667,7.25021062339582,0.0204949488104476,0.109825842629242
"SPEG",0.505741238365967,1.75692778699999,7.24769409232437,0.0205122565944602,0.109889777268041
"PWWP2A",0.234263778145641,4.6416605793638,7.2460676142115,0.0205234522040161,0.109895301016029
"FER1L5",1.44168830830704,-1.78515443808339,7.24598200468789,0.020524041685986,0.109895301016029
"HAGLR",0.874603506061128,-0.458027312934961,7.24401798152455,0.0205375709251116,0.109938940431491
"OSBPL8",0.153965931737415,6.94680070645257,7.2373401216317,0.020583651315543,0.110156759776661
"UBE2G1",0.136291977550639,6.78263987943209,7.23579510006252,0.0205943302750589,0.110181396383409
"NOG",1.13821669419532,0.286520609794922,7.23478007352609,0.0206013495886244,0.110181396383409
"COL4A1",0.203303372150081,5.41234871378513,7.23433506827253,0.020604427878334,0.110181396383409
"SBNO1-AS1",0.53934627909223,1.2842056425094,7.23185524344896,0.0206215919384107,0.110225594629147
"IFI16",0.413781023978769,5.92988177448624,7.2312146148248,0.0206260288119778,0.110225594629147
"ZNF462",0.356903872163825,4.26800156442906,7.23080408532469,0.0206288726615367,0.110225594629147
"CCDC134",-0.457243418125516,2.03514215386338,7.22993152041822,0.0206349187114565,0.110229082233337
"LRFN1",0.497880943490389,2.66162189140366,7.22635590923317,0.0206597164294142,0.110320502757382
"JTB-DT",0.727653887127938,0.70067092136891,7.22590756870834,0.0206628282882502,0.110320502757382
"SPNS1",0.525093011114419,1.29891974293229,7.22368912202387,0.0206782344062748,0.110373923947622
"CRIM1",-0.183240574884579,8.77700382493233,7.22198961101932,0.0206900460285368,0.110408135961158
"TMEM256",-0.251846665541328,4.04042466946118,7.22022118806126,0.0207023451444557,0.110439010534485
"ZNF561",0.180167536669919,4.73415901143366,7.21960408996089,0.0207066390237864,0.110439010534485
"PGBD2",0.256142092952614,3.70841047047118,7.21480088678629,0.0207400969541893,0.110588599412919
"IREB2",0.145831363500206,7.7195137025432,7.21252760568429,0.0207559545771437,0.110644287858024
"TCF20",0.346528440886661,2.24694384394333,7.20979318596588,0.0207750481308322,0.11071665121885
"ZNF140",0.279529527627123,4.67296496299319,7.20903246303181,0.0207803637379151,0.11071665121885
"IRX2-DT",0.663462574700294,0.51603651097186,7.20655384333824,0.0207976945454176,0.11076400688956
"CHST6",2.39274050013661,-2.39213389723529,7.20578281811796,0.0208030891661749,0.11076400688956
"C8orf74",-4.45316343051996,-3.5303385214877,7.72170718196139,0.0208055104437333,0.11076400688956
"GPATCH1",0.204850574846162,5.2152032196198,7.20238772339784,0.0208268634643541,0.110831791833261
"NDRG4",0.154249626862179,6.73062415987446,7.20135739324276,0.0208340848127898,0.110831791833261
"LONP2",-0.145896552712234,6.8905063111057,7.20129654021435,0.0208345114112627,0.110831791833261
"NDUFS5",-0.200562052076847,6.44026485608455,7.19860704363297,0.0208533760340896,0.110854380035822
"NUBP2",-0.175317832847279,5.73020684964758,7.19833701149328,0.0208552712157582,0.110854380035822
"NPM3",-0.227129176592212,5.15281441593912,7.19819373920541,0.0208562768351908,0.110854380035822
"NAP1L1",0.121462888221928,9.601823122188,7.19656731516967,0.0208676966671505,0.110854380035822
"EVC2",0.344566257700683,3.10719101908568,7.19613399423323,0.0208707404620235,0.110854380035822
"FAM151A",-2.40242251675411,-2.56576671207445,7.19567432724992,0.0208739699001497,0.110854380035822
"RAD51C",-0.201056464248273,5.17020317681399,7.19528222072193,0.0208767251569566,0.110854380035822
"HMGB1P6",-0.293762310905484,2.74270551657823,7.19327617362518,0.0208908280594532,0.110900452955611
"ZMYND11",0.161272795778821,7.14845384227265,7.19248172397569,0.0208964163405569,0.110901313209115
"BCAN-AS1",0.265339066334497,4.46327964229767,7.18906098527278,0.0209204987457991,0.111000299420208
"ZDHHC6",-0.165535546927279,5.750029634901,7.1872882299152,0.0209329921930054,0.111037761339384
"RARA-AS1",0.621794807720477,1.27718793508161,7.1850763100874,0.020948593137988,0.111072155255727
"UBE2D2",0.137385458202518,7.25330757482263,7.18482800064343,0.0209503453621111,0.111072155255727
"PRKAB2",0.333178218945787,2.43082730371353,7.17838298786661,0.0209958866305126,0.111284733131332
"NSFL1C",-0.14789467585165,7.51797799668326,7.17728715128589,0.0210036417051606,0.111296974117208
"CKAP5",-0.141576454602624,7.90392589233927,7.17432031567861,0.0210246547410127,0.111379443648734
"RGPD8",0.437796573650676,2.8590771539729,7.17245425826121,0.0210378842216226,0.111420647245795
"PRUNE1",0.179847645313169,4.7884494283653,7.16826955406056,0.021067587997593,0.111520187974784
"ZNF780B",0.185243400890535,5.17514621106744,7.16795724638478,0.0210698068211477,0.111520187974784
"DBI",-0.221883546746266,6.97546612779536,7.16617556488957,0.0210824703088804,0.111520187974784
"PSMD13",-0.140626118539596,7.90761659323349,7.16601935264531,0.0210835810371609,0.111520187974784
"NRBF2",0.175549619266019,5.42442396187888,7.16596583857041,0.0210839615585951,0.111520187974784
"ZNF44",0.406506529858242,2.54497402281916,7.16279494439309,0.021106523420989,0.111585127876986
"CASP16P",1.16809709172637,-1.01838305450016,7.16270575479006,0.0211071584485971,0.111585127876986
"EEF2",0.128136450376246,10.580925355695,7.15722691767291,0.0211462114187148,0.111721857319726
"SLC6A13",1.36796759860985,-0.967980854546843,7.15709888168139,0.0211471250865574,0.111721857319726
"SELENOO",0.242596643406137,4.18715609210653,7.15513719595155,0.0211611296193982,0.111721857319726
"TBCEL",0.168290722491144,5.02092339724295,7.1548028360354,0.0211635177296455,0.111721857319726
"NUP93",-0.164218552561428,6.11218102835257,7.15466980430966,0.0211644679762012,0.111721857319726
"SLC1A2",0.858566854575674,0.150683799327773,7.15361536623975,0.0211720016378842,0.111721857319726
"ZNF572",0.417188184808395,1.62445973919406,7.15318692149824,0.0211750636694908,0.111721857319726
"CBX3",-0.17870967792565,8.56071347253126,7.15295059664087,0.0211767528748713,0.111721857319726
"ELL",0.42412806033154,3.64309150036785,7.1485893767322,0.0212079549622524,0.111857595746714
"CTDNEP1",0.163376435571702,6.85989840124234,7.14521635247634,0.021232124727364,0.111956182966426
"CCDC50",0.149847501011834,6.1027557251999,7.14173778332919,0.0212570852566659,0.112018059176884
"SLC26A3",2.07237662132221,-1.96823026041087,7.14109446756246,0.0212617052190534,0.112018059176884
"FAM21FP",0.757291517132701,0.673380262456356,7.14085657080342,0.0212634139747755,0.112018059176884
"RAD51",-0.418155354725922,3.82439590324211,7.14052681043519,0.0212657828362027,0.112018059176884
"LDLRAD2",1.07942506729336,-0.851576149635991,7.13918965628424,0.0212753916271869,0.112039797494575
"DTX1",1.08124668026439,-0.956394617731186,7.13401370307761,0.0213126349570149,0.112183861703909
"GIPR",0.450734329084818,3.50196452571054,7.13386221606964,0.0213137261471905,0.112183861703909
"RNF5",-0.229372997803186,4.25102090838795,7.12791065656123,0.02135664924377,0.112358878732116
"TRNP1",-0.170881925724131,6.76240168589802,7.12772739278106,0.021357972593907,0.112358878732116
"USP12",0.168810724714949,5.99655378422724,7.1259925480453,0.021370504784119,0.112373212736358
"NUDT19-DT",0.601309609476224,1.36003422376533,7.12582801425852,0.0213716938010678,0.112373212736358
"HEXA",-0.128484765009505,6.80401850332406,7.12500565158697,0.0213776378573025,0.112375556205645
"HSPA9",0.14501910490307,10.3343635344642,7.1234206344307,0.0213890999699439,0.112406897707821
"EGLN1",0.143500107545616,7.04908364246655,7.11907872217409,0.0214205362967323,0.112520775581237
"BEND4",1.21240630264964,-0.908606060647277,7.11890711384524,0.0214217799093156,0.112520775581237
"TNRC6B",0.21377585681739,5.13228567910487,7.11779762761623,0.021429822224558,0.112534097283021
"LINC02154",0.33571850548586,2.37604587762255,7.11173079290089,0.0214738626328328,0.112712037248411
"NMRAL1",-0.186990576341521,5.33792786317283,7.11161050586365,0.0214747369138522,0.112712037248411
"ZNF583",0.366746784826605,1.91114933815522,7.10998390536357,0.0214865636937756,0.112745157579817
"YES1",0.153899063645902,6.33186948483116,7.10850530575221,0.021497321132237,0.11277265125787
"UTP25",0.160647909500212,6.42790352177912,7.10651506663338,0.0215118111254971,0.112819706385145
"ANO9",0.656821635139341,0.604052353991122,7.10547600838429,0.0215193806548145,0.112830451981298
"AVL9",0.140607663673027,7.46045247093207,7.10428628681518,0.0215280516728689,0.112846965911797
"MT-ND6",-0.349238031155112,8.44947580765158,7.10349216511714,0.0215338417731592,0.112848373887136
"PLEKHA8P1",0.269355768770379,3.59771391191426,7.10226678880533,0.0215427798878438,0.112866274121444
"ARF3",-0.186542179211255,7.01676894893298,7.10027957377757,0.0215572844147958,0.112900045482638
"LINC00926",0.605081337866197,1.12457021140315,7.09987019630855,0.0215602738780085,0.112900045482638
"BTBD6",-0.208926604782275,4.8451701116077,7.09742869090389,0.0215781131657531,0.112954827086337
"TDRD7",0.22728010919164,5.33563876533483,7.09639767278805,0.0215856517758921,0.112954827086337
"GKN2",-0.881650752705961,-0.16643097372089,7.09617018873801,0.021587315520072,0.112954827086337
"CD99L2",-0.204547277536974,4.73973773089175,7.09431051687389,0.0216009223008016,0.112980680162859
"CAPN8",0.848767869390279,0.221633938707958,7.09398400574612,0.0216033123630714,0.112980680162859
"DCAF10",0.189781156835924,5.85216093781342,7.08755446260071,0.0216504410636693,0.11319818737766
"HNRNPD-DT",1.24934443565839,-1.17799650498275,7.0862270864728,0.0216601860528318,0.113203329380301
"MYC",0.248498605276856,7.86914706445251,7.08585503950402,0.0216629183919165,0.113203329380301
"SNRPD1",-0.173639994705414,6.54458602965888,7.08470980308942,0.0216713316737258,0.113203329380301
"SUPT6H",0.169346114805038,8.40329304591883,7.08381271068701,0.0216779247350859,0.113203329380301
"CXorf38",0.251824066721488,3.85426355779252,7.08365026602744,0.0216791188567618,0.113203329380301
"TMEM89",3.30887076081194,-3.1510225573372,7.08244430775983,0.0216879862467805,0.113212629643061
"MCOLN1",0.243168176773831,4.41646024370735,7.08190154935885,0.0216919785537836,0.113212629643061
"SMUG1",-0.200538077424121,4.71288220745058,7.08069448781951,0.0217008603488389,0.113230069902877
"ILVBL",-0.215725731307473,5.14358704528478,7.0797105347515,0.0217081036827187,0.113238954330629
"ACSS3",2.99647618041217,-2.8514146594645,7.07578249205168,0.0217370486210187,0.113343979207519
"UBE2D4",-0.306627273250192,3.85142824438016,7.07532496556625,0.0217404230369195,0.113343979207519
"ZNF200",0.235962374592205,4.38218767021328,7.07437227841356,0.0217474514424554,0.113343979207519
"PKNOX1",0.251306841725308,4.05080610430204,7.07312552188884,0.0217566534327379,0.113343979207519
"DENND5B",0.152767912325226,6.25234524890824,7.07270762416713,0.0217597388696226,0.113343979207519
"TSHZ3",0.425356824711636,3.21161793319076,7.07192358884436,0.0217655289969157,0.113343979207519
"ME3",-0.182684790361627,4.85004060709175,7.07171667586773,0.0217670573632211,0.113343979207519
"UBA1",-0.130786353524363,7.87901936431746,7.07074672398443,0.0217742236393478,0.113352415369585
"ZSCAN20",0.251234641994163,3.27195799522564,7.06984907300103,0.0217808582478619,0.113358080180749
"COL9A3",1.44468081991143,-1.94422368821887,7.06665178732714,0.0218045092672743,0.113452281162055
"CTSH",-0.291548158376801,4.93996416886842,7.0635355027028,0.0218275906387355,0.113543470978487
"MYOF",-0.172129936955163,9.54271909095406,7.06267750712721,0.0218339506752778,0.113547654936725
"HMCN2",1.15469929439921,-0.671332409674729,7.06022617655598,0.0218521337792915,0.113613307092638
"RPLP1",-0.122919789933357,10.1835292746774,7.05611211164926,0.0218826911404733,0.113743245556712
"ADARB2",1.59430505914532,-2.04397970424757,7.05407259299122,0.0218978586650462,0.113793144011242
"SCML1",0.273113159804657,5.45326501538461,7.05153697214913,0.0219167331305357,0.113837653075654
"SUMO3",-0.186869883439705,6.0543656859206,7.05114974180023,0.0219196172776467,0.113837653075654
"EPN1",0.21161848532749,7.13436542586843,7.05047945410246,0.0219246107484355,0.113837653075654
"CEP44",-0.198227081600866,4.19565636981655,7.04993022146393,0.0219287034034078,0.113837653075654
"LRP12",0.167556724168872,5.05516352158455,7.04855139496514,0.0219389818726019,0.113862090277359
"TLR3",0.602316925242251,2.31737396880908,7.04558498506398,0.021961114511975,0.113923643561799
"NR2C2AP",-0.245972080046955,4.2287257629215,7.04546769165412,0.0219619901963738,0.113923643561799
"CIPC",0.202608068908441,4.71602512513959,7.04038150343814,0.0220000026178965,0.114072702958825
"EEF1A1-AS1",2.32172121591664,-2.64183529602523,7.04012945333867,0.0220018883972838,0.114072702958825
"ARHGEF5",0.642401262604142,0.593810136973497,7.03904020077984,0.0220100401493222,0.114086026013656
"FAM201A",0.234270938303284,3.5587002309668,7.03801393802253,0.0220177238002248,0.114091177580914
"CYRIA",-0.425895676131357,2.46608978914154,7.03741645721035,0.0220221986278846,0.114091177580914
"EPO",-4.27641941409439,-3.60412535722544,7.52702784175111,0.0220598865530425,0.114257466135601
"ARL4D",0.342664850229039,4.21098331117078,7.03064865268201,0.0220729619943054,0.114296224281635
"RBFADN",-0.94009287312692,-0.521690479842241,7.0294294745194,0.0220821215580494,0.114314691084958
"BAIAP2L2",0.255950762040199,3.15274404626869,7.02634715476335,0.0221052989832341,0.114405697801808
"TUFM",-0.144106299246338,8.02015407380075,7.02302206362841,0.022130334524575,0.114506272661586
"MOB3A",0.220317156972773,4.19169669823243,7.02173962618294,0.0221399994081296,0.11450857703873
"CDKN1C",1.09970576418683,0.387841996373054,7.02147619439908,0.0221419853438234,0.11450857703873
"TFAP2E",0.850211790287282,-0.423804658254304,7.01385917401355,0.0221995000213823,0.114776974813309
"MMUT",-0.173628246628177,5.10417710099557,7.01049104858924,0.0222249890150954,0.114879697898462
"OXSM",0.192485309253584,4.75094457606931,7.00871738891724,0.0222384256133207,0.11492008664603
"EXOSC2",-0.153828222572139,6.11769813168719,7.00687440983463,0.0222523976358486,0.114935386440093
"SERPINB1",-0.195766878543185,6.32361760689198,7.00684330572817,0.022252633532804,0.114935386440093
"GDNF",1.3736592606588,0.0863599718379203,7.00390979841696,0.0222748950125153,0.115021299713438
"AP1B1",-0.14181491781081,6.05520399490367,7.00181561883861,0.0222908033763556,0.11503054820645
"SPTSSB",1.95920100912352,-2.641913019469,7.00166834718367,0.0222919226313836,0.11503054820645
"HMGB3",-0.178867359185597,5.6114963606362,7.00042416281928,0.0223013810328796,0.11503054820645
"RPS10",-0.317936459970909,2.31003706882903,7.00017893240096,0.0223032458623649,0.11503054820645
"SEMA3F-AS1",0.727164767650298,0.0197137948272372,6.99990502123036,0.0223053290120102,0.11503054820645
"KIF14",-0.256141406201097,5.30256513110909,6.99923105181912,0.0223104556752308,0.11503054820645
"ANKRD52",-0.129054348301665,7.52731398820313,6.9978031236851,0.0223213221071106,0.115057548858796
"TXNDC11",0.160123337170873,6.0226533345859,6.99565501128859,0.0223376810074876,0.115101241251786
"ZFP62",0.196724968850706,4.76653571728988,6.99521128952109,0.0223410619456814,0.115101241251786
"SYPL2",1.14705352900916,-0.908171588697015,6.99238431296596,0.0223626164606784,0.115183254844593
"LINC00641",0.406889950106281,3.56386205776083,6.98987240392188,0.02238178957332,0.115225190922159
"POLA2",-0.285629024906864,5.2754101949076,6.98984041646013,0.0223820338565892,0.115225190922159
"CHMP3",-0.197732734874803,6.50127737054681,6.98892112549817,0.0223890557005479,0.115232314381213
